	pnns_groups_1	pnns_groups_2	nutrition_score_fr_100g	nutrition_grade_fr	carbohydrates_100g	fat_100g	energy_100g	sugars_100g	saturated_fat_100g	sodium_100g	fiber_100g	proteins_100g
175076	Beverages	Sweetened beverages	49.09090909090909	e	9.1	0.0	4.081081081081082	8.9	0.0	0.0	0.0	0.5
175119	Composite foods	One dish meals	32.72727272727273	c	8.6	10.0	17.83783783783784	2.1	4.0	0.433070866141732		8.1
175139	Milk and dairy products	Ice cream	43.63636363636364	c	14.0	4.2	47.72972972972973	13.0	2.8	0.0236220472440945	0.0	1.4
175277			50.90909090909091	d			28.91891891891892	4.83	6.77	0.495	1.45	15.5
175278	Milk and dairy products	Ice cream	60.0	d			30.270270270270274	23.7	10.1	0.0556	0.667	2.11
175279	Cereals and potatoes	Bread	30.90909090909091	b	49.0	5.0	31.10810810810811	4.5	0.5	0.47	1.5	7.5
175281	Sugary snacks	Biscuits and cakes	67.27272727272728	e	67.5	19.3	54.16216216216217	22.8	12.3	0.42	1.7	8.1
175282	Milk and dairy products	Ice cream	56.36363636363636	d	25.6	15.8	29.45945945945946	24.8	9.5	0.07		3.5
175283	Composite foods	One dish meals	34.54545454545455	c	21.8	6.02	4.5675675675675675	4.84	2.04	0.561		6.11
175295	Beverages	Sweetened beverages	50.90909090909091	e	10.2	0.0	4.837837837837838	10.2	0.0	0.0	0.0	0.1
175318	Milk and dairy products	Milk and yogurt	32.72727272727273	c	14.7	2.9	11.594594594594595	14.2	2.0	0.05		4.1
175339	Milk and dairy products	Milk and yogurt	29.09090909090909	b	10.5	1.6	7.675675675675676	10.5	1.0	0.04		2.7
175353			47.27272727272727	d	51.0	34.0	60.75675675675676	1.0	3.0	0.748	4.7	5.0
175368	Fat and sauces	Dressings and sauces			2.0	19.1	20.56756756756757					1.0
175374			25.454545454545457	b	1.1	0.1	1.837837837837838	1.1	0.0	0.075		0.1
175375			34.54545454545455	c	19.0	12.0	26.054054054054056	3.9	4.5	0.393700787401575	1.4	12.0
175376	Composite foods	Sandwich	52.72727272727273	d	28.4	10.4	30.810810810810814	5.47	6.0	0.787		14.7
175386	Composite foods	Pizza pies and quiche	30.90909090909091	b	27.5	9.1	25.972972972972975	2.5	3.1	0.48	2.2	8.9
175388			27.272727272727273	b			5.1891891891891895	4.8	1.0	0.045	0.0	3.2
175391	Milk and dairy products	Milk and yogurt	30.90909090909091	b	4.8	3.6	7.270270270270271	4.8	2.2	0.04		3.2
175394	Milk and dairy products	Milk and yogurt	27.272727272727273	b	4.8	1.5	5.1891891891891895	4.8	1.0	0.045	0.0	3.2
175395	Milk and dairy products	Milk and yogurt			4.8	3.6	7.270270270270271					3.2
175402	Composite foods	Sandwich	50.90909090909091	d	25.0	10.8	28.64864864864865	6.08	5.08	0.558	1.67	13.3
175403	Composite foods	Sandwich	45.45454545454545	c	28.6	8.38	27.56756756756757	6.29	3.33	0.487	1.9	12.4
175414	Composite foods	Sandwich	47.27272727272727	d	14.1	14.1	27.2972972972973	2.64	5.29	0.364	1.32	13.7
175415			47.27272727272727	d	17.0	13.0	28.945945945945947	4.1	6.1	0.318897637795276		17.0
175416	Composite foods	Sandwich	52.72727272727273	d	18.0	14.0	29.216216216216218	4.5	6.9	0.590551181102362	1.2	15.0
175417			32.72727272727273	c			28.37837837837838	0.4	1.6	0.47244094488189	1.4	16.0
175418	Fish meat eggs	Meat	32.72727272727273	c	17.0	13.0	28.37837837837838	0.4	1.6	0.47244094488189	1.4	16.0
175419			32.72727272727273	c			28.37837837837838	0.4	1.6	0.47244094488189	1.4	16.0
175420	Composite foods	Sandwich	29.09090909090909	b	27.0	9.8	27.56756756756757	3.7	1.9	0.433070866141732	1.5	11.0
175421	Composite foods	Sandwich	25.454545454545457	a			27.135135135135137	2.0	3.0	0.511811023622047	4.0	10.0
175422	Composite foods	Sandwich	27.272727272727273	b	26.0	11.0	28.27027027027027	2.0	3.0	0.433070866141732		10.0
175423	Composite foods	Sandwich	25.454545454545457	a	28.0	11.0	28.27027027027027	3.0	1.0	0.47244094488189		8.0
175424	Composite foods	Sandwich	43.63636363636364	c	28.2	12.0	28.64864864864865	1.85	4.63	0.401	1.85	6.94
175425					22.1	12.2	27.56756756756757	2.29	2.29	0.763	1.53	10.7
175426	Fruits and vegetables	Vegetables			4.0	0.0	3.4054054054054057					2.0
175427			29.09090909090909	b			10.18918918918919	4.0	1.0	0.47244094488189	2.0	6.0
175428			16.363636363636367	a			3.72972972972973	3.0	0.0	0.0131	1.33	0.833
175429	Cereals and potatoes	Potatoes	21.81818181818182	a	24.0	9.0	22.054054054054056	0.0	1.0	0.47244094488189	3.0	3.0
175432	Beverages	Non sugared beverages	27.272727272727273	b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
175433			52.72727272727273	e			4.810810810810811	11.0	0.0	0.0	0.0	0.0
175434			27.272727272727273	b			0.0	0.0	0.0	0.0393700787401575	0.0	0.0
175435	Beverages	Sweetened beverages	45.45454545454545	e	7.0	0.0	3.4054054054054057	7.0	0.0	0.0	0.0	0.0
175436			49.09090909090909	e			4.513513513513514	9.0	0.0	0.0	0.0	0.0
175437			43.63636363636364	d	7.0	0.0	2.837837837837838	7.0	0.0	0.0		0.0
175438			27.272727272727273	b	11.0	0.0	5.081081081081082	3.3	0.0	0.0	0.0	0.0
175463	Fruits and vegetables	Vegetables	10.90909090909091	a	11.4	0.3	8.216216216216218	9.3	0.09	0.02		4.4
175489	Fat and sauces	Dressings and sauces	58.18181818181818	d	33.0	0.0	15.054054054054054	30.0	0.0	0.906		0.0
175492			32.72727272727273	c			5.216216216216217	9.0	0.0	0.0	0.0	0.8
175496			54.54545454545455	d			41.62162162162162	4.0	4.0	0.78740157480315	0.0	0.9
175523	Composite foods	One dish meals	23.636363636363637	a	3.0	0.8	6.4324324324324325	2.2	0.2	0.28740157480315		8.9
175528			34.54545454545455	c	19.0	4.3	13.783783783783784	18.0	2.8	0.04	0.0	3.4
175533			65.45454545454545	e			73.62162162162163	2.2	6.2	0.673228346456693	0.07	1.1
175557			30.90909090909091	b			7.405405405405406	9.3	1.1	0.0393700787401575	0.0	2.9
175571	Cereals and potatoes	Cereals			72.0		41.270270270270274	3.7				
175619	Composite foods	One dish meals	32.72727272727273	c	11.0	6.7	14.783783783783784	1.3	3.2	0.32	1.0	5.9
175621	Fish meat eggs	Meat	47.27272727272727	d	18.0	11.6	26.27027027027027	0.0	2.0	0.976		13.2
175625	Cereals and potatoes	Bread	47.27272727272727	d	54.3	28.9	58.45945945945946	3.5	3.0	0.68503937007874	3.3	8.5
175628	Cereals and potatoes	Cereals			78.0	1.0	40.432432432432435					7.8
175630	Cereals and potatoes	Bread	38.18181818181818	c	68.5	3.9	43.48648648648649	2.8	0.7	0.7	9.3	14.3
175653	Fruits and vegetables	Vegetables			26.0	11.0	27.702702702702705					7.7
175657	Cereals and potatoes	Bread	25.454545454545457	a	40.0	8.1	31.081081081081084	3.7	1.0	0.393700787401575		5.8
175677	Fruits and vegetables	Fruits			13.0	0.0	6.081081081081082					0.0
175681	Composite foods	Sandwich	29.09090909090909	b	23.1	9.74	25.756756756756758	3.28	1.18	0.384	1.38	10.8
175686			32.72727272727273	c			26.675675675675677	3.3	5.1	0.34251968503937	1.5	13.0
175690	Composite foods	One dish meals	32.72727272727273	c	17.0	13.0	28.37837837837838	0.4	1.6	0.47244094488189		16.0
175691	Composite foods	Sandwich	50.90909090909091	d	19.0	14.0	30.027027027027028	4.2	6.9	0.511811023622047	1.2	16.0
175694	Composite foods	Sandwich	32.72727272727273	c	23.0	9.2	25.2972972972973	4.7	2.1	0.47244094488189	1.7	11.0
175696	Beverages	Sweetened beverages	72.72727272727272	e	67.1	7.86	43.513513513513516	49.3	7.14	0.337	5.0	9.29
175700	Fruits and vegetables	Fruits	18.181818181818183	a	10.0	0.2	5.45945945945946	10.0	0.0	0.0	1.6	0.5
175702			49.09090909090909	d			27.972972972972975	2.1	6.1	0.433070866141732	1.1	14.0
175703	Composite foods	Sandwich	49.09090909090909	d	18.0	14.0	29.83783783783784	2.0	6.5	0.433070866141732	1.4	15.0
175712	Composite foods	Sandwich	43.63636363636364	c	22.0	12.0	28.135135135135137	3.0	3.1	0.47244094488189	1.9	11.0
175715	Milk and dairy products	Ice cream	41.81818181818182	c	28.0	6.9	22.10810810810811	25.0	3.4	0.0433070866141732		4.6
175767			18.181818181818183	a			3.675675675675676	5.9	0.0	0.0118110236220472	0.9	0.7
175768			32.72727272727273	c			26.0	3.23	3.23	0.381	1.61	7.26
175904	Fruits and vegetables	Fruits	20.0	a	13.5	0.1	6.594594594594595	13.0	0.0	0.0	1.1	0.3
175935			43.63636363636364	c			29.18918918918919	2.83	3.03	0.471	1.55	10.8
175942	Composite foods	One dish meals	23.636363636363637	a	4.6	5.3	10.972972972972974	4.3	2.0	0.236220472440945	1.9	6.7
175959	Composite foods	Sandwich			18.0	14.0	29.162162162162165					15.0
175962	Cereals and potatoes	Breakfast cereals	21.81818181818182	a	59.0	6.8	41.054054054054056	13.0	1.1	0.0078740157480315	11.0	11.0
175976	Sugary snacks	Biscuits and cakes	52.72727272727273	d	46.0	16.0	49.2972972972973	15.0	7.5	0.385826771653543		23.0
175977	Composite foods	Sandwich	32.72727272727273	c	23.9	8.61	24.83783783783784	3.61	2.19	0.47	1.11	11.1
176003	Composite foods	Sandwich	49.09090909090909	d	17.0	12.0	26.64864864864865	15.0	5.1	0.381889763779528		14.0
176006			16.363636363636367	a			3.135135135135135	0.8	0.1	0.216535433070866	2.2	1.4
176024	Composite foods	Sandwich	27.272727272727273	b	31.5	5.97	25.945945945945947	6.37	0.726	0.445		11.3
176025	Fruits and vegetables	Fruits	18.181818181818183	a	11.2	0.25	6.081081081081082	11.2	0.0	0.00492	2.0	0.25
176031	Composite foods	Sandwich	49.09090909090909	d	14.6	14.9	27.83783783783784	3.22	6.14	0.426	0.877	12.9
176042			49.09090909090909	d			28.432432432432435	1.2	5.4	0.47244094488189	1.0	13.0
176043	Sugary snacks	Biscuits and cakes	63.63636363636363	e	48.0	31.0	56.16216216216217	25.0	16.0	0.196850393700787	2.4	4.9
176061			29.09090909090909	b			26.513513513513516	1.94	2.71	0.29	1.16	10.5
176065	Fat and sauces	Dressings and sauces			40.0	0.0	18.83783783783784					0.0
176066	Fat and sauces	Dressings and sauces	49.09090909090909	d	38.0	0.0	17.513513513513516	34.0	0.0	0.393700787401575	0.0	0.0
176072	Cereals and potatoes	Breakfast cereals	27.272727272727273	b	66.2	9.1	44.91891891891892	18.8	1.5	0.0393700787401575	8.8	7.6
176103			21.81818181818182	a			8.027027027027028	12.9	0.2	0.0393700787401575	0.0	0.5
176109	Composite foods	Sandwich	30.90909090909091	b	22.0	11.0	27.081081081081084	4.0	3.6	0.433070866141732	1.6	11.0
176126			34.54545454545455	c	83.2	0.5	40.64864864864865	65.0	0.0	0.0	8.7	0.1
176134	Fruits and vegetables	Fruits	20.0	a	15.0	0.5	7.351351351351352	12.0	0.1	0.0039370078740157		0.5
176136			60.0	d			22.945945945945947	32.0	0.0	0.826771653543307	0.0	2.9
176137			47.27272727272727	d			31.891891891891895	4.0	6.2	0.318897637795276	1.2	15.0
176141			29.09090909090909	b			13.486486486486488	1.3	3.0	0.433070866141732	1.0	14.8
176149			49.09090909090909	d	20.0	13.0	27.72972972972973	5.0	7.0	0.362204724409449		12.0
176150	Sugary snacks	Sweets	27.272727272727273	b	51.0	11.0	3.3783783783783785	28.0	3.0	0.0	2.0	9.0
176168	Composite foods	Sandwich	32.72727272727273	c	24.0	12.0	28.405405405405407	3.0	3.9	0.37007874015748		12.0
176172	Milk and dairy products	Ice cream	36.36363636363636	c	23.0	4.0	15.702702702702704	21.0	2.5	0.0511811023622047		3.8
176181	Composite foods	Sandwich	47.27272727272727	d	17.0	13.0	27.2972972972973	1.3	5.1	0.377952755905512		15.0
176182	Composite foods	Sandwich	47.27272727272727	d	17.0	13.0	27.945945945945947	1.2	5.1	0.389763779527559		15.0
176195					72.0	2.0	41.83783783783784					13.0
176206			47.27272727272727	d			27.621621621621625	54.0	0.0	0.04	1.0	0.4
176215			20.0	a	12.0	0.5	6.0	11.0	0.1	0.0039370078740157	1.4	0.5
176221			30.90909090909091	b			26.621621621621625	2.0	3.4	0.433070866141732	2.0	8.9
176225			20.0	a	69.5	3.9	41.37837837837838	9.9	0.8	0.0078740157480315		8.2
176235			47.27272727272727	d			29.27027027027027	1.0	6.1	0.307086614173228	1.4	15.0
176249	Composite foods	Sandwich	49.09090909090909	d	19.0	15.0	29.810810810810814	3.0	5.8	0.47244094488189	1.3	13.0
176250			54.54545454545455	d			30.594594594594597	3.0	3.7	1.06299212598425	1.2	12.0
176251			45.45454545454545	c			28.216216216216218	4.0	3.5	0.47244094488189	1.3	11.0
176262	Fruits and vegetables	Fruits	16.363636363636367	a	8.9	0.3	5.243243243243244	7.9	0.0	0.0039370078740157	1.7	1.1
176271	Composite foods	Sandwich	49.09090909090909	d			30.91891891891892	8.0	4.8	0.590551181102362	1.9	11.0
176272	Composite foods	Sandwich	54.54545454545455	d	28.0	10.0	28.513513513513516	1.0	3.4	1.10236220472441	1.3	12.0
176278			29.09090909090909	b			15.72972972972973	1.1	2.0	0.464566929133858	1.0	23.4
176279			29.09090909090909	b	16.6	5.8	16.62162162162162	0.8	3.4	0.236220472440945	0.9	6.5
176281	Composite foods	Pizza pies and quiche	29.09090909090909	b	33.7	7.4	27.45945945945946	4.0	2.4	0.366141732283465		8.9
176285	Beverages	Non sugared beverages	38.18181818181818	d	46.3	0.2	36.75675675675676	1.0	0.1	0.0267716535433071		23.9
176290			54.54545454545455	e			44.362162162162164	85.2	1.0	0.0	4.8	3.9
176292			45.45454545454545	c			27.945945945945947	3.0	3.7	0.511811023622047	1.2	9.7
176295					27.3	11.4	29.351351351351354				1.7	11.1
176306	Sugary snacks	Sweets	70.9090909090909	e	62.6	18.6	53.67567567567568	53.4	9.3	0.0393700787401575	0.3	13.7
176314	Composite foods	Sandwich	45.45454545454545	c	19.0	13.0	29.2972972972973	2.0	4.0	0.78740157480315	3.0	15.0
176349	Fish meat eggs	Meat	47.27272727272727	d	7.0	17.0	29.27027027027027	1.0	3.0	0.78740157480315	2.0	19.0
176388	Sugary snacks	Sweets	69.0909090909091	e	58.5	36.2	64.2972972972973	51.5	8.4	0.031496062992126	1.9	1.7
176393			29.09090909090909	b			25.27027027027027	3.3	2.5	0.405511811023622	1.9	10.1
176395			25.454545454545457	a			13.27027027027027	2.3	2.9	0.267716535433071	1.1	8.5
176396	Sugary snacks	Chocolate products	78.18181818181819	e	42.0	42.0	65.51351351351352	34.0	30.0	0.866141732283465	4.0	8.0
176400					12.9	1.29	8.945945945945946					3.18
176402	Fish meat eggs	Fish and seafood	25.454545454545457	a	0.6	1.4	10.864864864864865	0.0	0.3	0.326771653543307	0.0	20.0
176471	Fat and sauces	Dressings and sauces	47.27272727272727	d	3.2	32.8	35.13513513513514	1.2	4.0	0.472		0.8
176489			41.81818181818182	c			28.0	1.0	5.1	0.338582677165354	2.3	11.0
176498	Composite foods	Sandwich	45.45454545454545	c	26.0	12.0	29.324324324324326	1.0	5.7	0.433070866141732	2.1	12.0
176526			32.72727272727273	c			27.2972972972973	4.0	2.3	0.433070866141732	1.3	11.0
176530			14.545454545454547	a			3.0540540540540544	3.9	0.05	0.0196850393700787	1.6	1.2
176534	Composite foods	Sandwich	47.27272727272727	d	17.0	13.0	27.432432432432435	4.0	5.3	0.389763779527559	1.4	14.0
176540	Milk and dairy products	Dairy desserts	58.18181818181818	d	26.8	13.5	27.972972972972975	22.7	10.4	0.0393700787401575	0.9	4.3
176569	Salty snacks	Nuts	21.81818181818182	a	8.2	35.0	60.16216216216217	4.5	4.4	0.078740157480315	6.0	53.0
176577			52.72727272727273	d	20.0	17.0	32.810810810810814	5.0	6.8	0.511811023622047		15.0
176578	Composite foods	Sandwich	47.27272727272727	d	23.0	11.0	27.702702702702705	1.0	4.9	0.47244094488189	1.4	13.0
176592	Sugary snacks	Chocolate products	65.45454545454545	e			55.40540540540541	47.0	16.0	0.0708661417322834	5.2	5.8
176596					27.0	3.4	18.486486486486488	10.0	1.1	0.267716535433071	2.0	5.3
176608	Composite foods	One dish meals	45.45454545454545	c			30.864864864864867	2.8	5.4	0.393700787401575	1.7	13.3
176625			50.90909090909091	d	74.0	11.0	48.40540540540541	29.0	3.0	0.385826771653543		6.5
176626	Cereals and potatoes	Breakfast cereals	29.09090909090909	b	65.0	17.0	51.0	18.0	2.5	0.031496062992126	4.8	7.2
176633	Sugary snacks	Biscuits and cakes	65.45454545454545	e	73.8	14.0	51.40540540540541	30.3	9.8	0.28		6.9
176650			34.54545454545455	c			48.91891891891892	32.5	7.0	0.0984	7.5	12.5
176653	Cereals and potatoes	Breakfast cereals	43.63636363636364	c	67.4	12.2	48.16216216216216	24.4	3.1	0.12992125984252	7.6	7.8
176657	Cereals and potatoes	Breakfast cereals	40.0	c	70.0	12.0	48.62162162162162	14.0	4.3	0.0	7.5	8.1
176664			38.18181818181818	c			30.810810810810814	46.0	4.0	0.0984	6.0	2.0
176668			41.81818181818182	c	64.0	9.0	44.891891891891895	19.0	6.0	0.0078740157480315	10.0	10.0
176675	Cereals and potatoes	Breakfast cereals	41.81818181818182	c	66.0	16.0	50.78378378378379	22.0	4.0	0.12992125984252		7.5
176676	Cereals and potatoes	Breakfast cereals	56.36363636363636	d	67.8	16.1	50.21621621621622	27.9	9.4	0.0039370078740157		5.6
176677	Cereals and potatoes	Breakfast cereals			63.7	20.5	53.02702702702703					6.5
176680	Cereals and potatoes	Breakfast cereals	52.72727272727273	d			47.72972972972973	42.0	3.1	0.2	4.0	6.0
176683	Cereals and potatoes	Breakfast cereals	29.09090909090909	b	62.0	15.0	49.40540540540541	15.0	2.4	0.0039370078740157	11.0	7.4
176684	Cereals and potatoes	Bread	25.454545454545457	a	46.0	1.5	24.54054054054054	3.6	0.2	0.62992125984252	5.9	8.0
176687	Cereals and potatoes	Breakfast cereals	41.81818181818182	c	69.0	14.0	49.75675675675676	28.0	2.0	0.110236220472441	5.0	6.0
176691	Cereals and potatoes	Breakfast cereals	54.54545454545455	d	66.7	14.4	49.2972972972973	41.8	1.9	0.47244094488189	7.6	6.2
176692			45.45454545454545	c			42.972972972972975	28.6	4.5	0.0984251968503937	9.0	7.5
176699			43.63636363636364	c			49.54054054054054	33.9	2.5	0.062992125984252	4.3	7.2
176700	Cereals and potatoes	Breakfast cereals	54.54545454545455	d			49.40540540540541	36.0	7.0	0.12992125984252	3.0	9.0
176727	Fish meat eggs	Fish and seafood	27.272727272727273	b	2.7	10.1	19.91891891891892	2.4	2.1	0.236220472440945	1.3	18.1
176788			23.636363636363637	a			30.864864864864867	2.0	0.1	0.433070866141732	3.2	9.2
176802			25.454545454545457	a	54.0	0.5	30.216216216216218	2.6	0.1	0.47244094488189	3.2	8.7
176810			40.0	c			42.18918918918919	20.3	2.3	0.181102362204724	9.5	9.5
176828	Beverages	Non sugared beverages	49.09090909090909	e	8.5	0.0	4.405405405405405	8.5	0.0	0.0	0.0	0.8
176843	Sugary snacks	Sweets	47.27272727272727	d	58.0	0.1	27.513513513513516	51.0	0.1	0.01		0.5
176845	Sugary snacks	Sweets	45.45454545454545	c	59.0	0.3	28.10810810810811	55.0	0.1	0.01	1.8	0.2
176846			45.45454545454545	c			27.18918918918919	52.0	0.1	0.01	2.0	0.4
176852	Sugary snacks	Sweets	45.45454545454545	c	59.0	0.1	27.945945945945947	57.0	0.1	0.01		0.4
176854	Sugary snacks	Sweets	47.27272727272727	d	58.0	0.1	27.351351351351354	53.0	0.1	0.01		0.3
176866	Cereals and potatoes	Breakfast cereals	40.0	c	79.0	2.1	43.513513513513516	28.8	1.0	0.27		8.8
176867	Milk and dairy products	Cheese	54.54545454545455	d	0.0	29.0	44.7027027027027	0.0	18.0	0.590551181102362	0.0	33.0
176868	Sugary snacks	Sweets	54.54545454545455	d	77.6	0.0	38.5945945945946	49.6	0.0	0.1		4.8
176870	Milk and dairy products	Ice cream			31.3	21.0	37.67567567567568					4.5
176886			27.272727272727273	b	15.2	7.7	20.64864864864865	1.2	1.1	0.3	1.0	13.0
176888	Fish meat eggs	Fish and seafood	20.0	a	0.0	0.8	8.486486486486488	0.0	0.1	0.1	0.0	17.0
176893	Fish meat eggs	Fish and seafood	25.454545454545457	a	0.0	0.9	6.540540540540541	0.0	0.3	0.393700787401575	0.0	12.3
176901	Milk and dairy products	Milk and yogurt	32.72727272727273	c	16.0	1.3	10.324324324324325	15.0	0.9	0.06	0.2	3.2
176918	Beverages	Sweetened beverages	87.27272727272728	e	61.2	9.3	43.62162162162162	54.6	8.5	0.8	2.8	11.7
176925	Cereals and potatoes	Cereals	20.0	a	73.5	1.3	39.5945945945946	1.5	0.2	0.01	2.5	9.3
176936	Cereals and potatoes	Cereals			71.0	1.2	40.08108108108108	3.2	0.3	0.0	3.5	12.0
176939	Cereals and potatoes	Cereals	20.0	a			41.972972972972975	2.5	1.2	0.02	2.9	13.0
176942			32.72727272727273	c			30.972972972972975	0.0	0.0	0.47244094488189	0.0	20.5
176960	Salty snacks	Nuts	56.36363636363636	d	18.9	39.2	62.37837837837838	7.3	6.2	0.79	9.5	27.1
176965			16.363636363636367	a			2.5675675675675675	3.2	0.1	0.047244094488189	1.3	1.2
176983	Fruits and vegetables	Vegetables	32.72727272727273	c	7.1	0.1	3.9729729729729732	7.1	0.1	0.71		0.5
177003	Sugary snacks	Biscuits and cakes	60.0	d	62.0	31.0	62.270270270270274	24.0	21.0	0.0708661417322835		4.9
177004	Sugary snacks	Biscuits and cakes	60.0	d	62.0	31.0	62.270270270270274	24.0	21.0	0.07		4.9
177010	Sugary snacks	Biscuits and cakes	60.0	d	67.6	10.8	43.891891891891895	49.4	6.1	0.1	2.2	3.4
177017	Salty snacks	Nuts	25.454545454545457	a	3.7	69.1	80.51351351351352	3.0	6.8	0.0078740157480315	6.8	15.5
177018			63.63636363636363	e			64.78378378378379	40.2	15.4	0.08	3.7	8.7
177019			76.36363636363636	e			64.97297297297298	45.3	19.3	0.12	1.2	7.5
177020	Sugary snacks	Chocolate products	63.63636363636363	e	42.7	41.7	66.83783783783784	38.7	17.7	0.07	5.0	9.7
177022			63.63636363636363	e			67.21621621621622	37.9	17.8	0.07	3.6	8.3
177023			70.9090909090909	e			59.891891891891895	57.6	18.7	0.1	2.8	6.2
177030	Cereals and potatoes	Bread	40.0	c	72.0	3.5	43.45945945945946	5.2	0.7	0.641732283464567	4.2	13.0
177032			30.90909090909091	b			30.216216216216218	4.0	2.3	0.492125984251968	2.8	8.2
177037	Cereals and potatoes	Bread	30.90909090909091	b	48.0	3.8	30.216216216216218	4.0	2.3	0.492125984251968	2.8	8.2
177044			50.90909090909091	e			4.378378378378379	9.1	0.01	0.01	0.1	0.1
177057	Cereals and potatoes	Breakfast cereals	43.63636363636364	c	82.7	3.0	44.32432432432433	34.2	1.7	0.2	3.9	5.4
177058			61.81818181818182	e			31.72972972972973	5.0	15.2	1.45	0.1	14.0
177060	Cereals and potatoes	Cereals	23.636363636363637	a	79.5	0.5	39.32432432432433	0.0	0.0	0.0	1.5	7.5
177085			41.81818181818182	c	77.5	4.0	44.32432432432433	29.4	1.2	0.26	6.9	7.0
177089	Milk and dairy products	Milk and yogurt	50.90909090909091	d	1.9	29.7	31.675675675675677	1.9	19.3	0.0196850393700787	0.0	2.4
